"Please be noted that the data below is part of the used large-scale projected transportation emissions data from 3,144 counties generated by the United States Environmental Protection Agency. The original data is too large to put in GitHub. Therefore, we put it at Cornell Box, which is accessible at [https://cornell.box.com/s/h8tcryjzb73v34ddqsoletd5jse153in]",,,,,,,,,,,,,,,,,,
geoid,year,sourcetype,fueltype,regclass,roadtype,emissions_98,emissions_2,emissions_3,emissions_31,emissions_33,emissions_100,emissions_106,emissions_107,emissions_110,emissions_116,emissions_117,vehicles,vmt
6055,2046,53,9,47,3,0,0,0,0,0,0,0,0,0,0,0,0,0
6019,2028,42,2,46,5,397.1,0.3,0.6,0,0.1,0,0,0,0,0,0,11.6,224605
6001,2033,32,9,30,4,0,0,0,0,0,0,0,0.2,0,0,0,7359.9,25508800
6101,2051,42,2,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0
5033,2017,41,1,47,5,1.4,0.1,0,0,0,0,0,0,0,0,0,0.1,719.5
5075,2016,21,5,20,3,2.7,0,0,0,0,0,0,0,0,0,0,2.1,7995.3
5069,2017,41,2,47,2,184.3,0.3,1.3,0,0.1,0,0,0,0,0,0,45.4,102492
6097,2052,21,2,20,5,19.9,0.3,0,0,0,0,0,0,0,0,0,31.8,50495.2
6063,2014,41,2,46,3,6.7,0,0,0,0,0,0,0,0,0,0,1.6,4013
5081,2013,41,9,47,3,0,0,0,0,0,0,0,0,0,0,0,0,22.8
6017,2027,53,9,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6049,2008,54,1,46,5,25.5,0.3,0.1,0,0,0,0,0,0,0,0,13.8,16490.1
6065,2024,53,2,46,5,0,0,0,0,0,0,0,0,0,0,0,0,0
5031,2017,31,9,30,4,0,0,0,0,0,0,0,0,0,0,0,11.6,40624.1
6103,2053,41,9,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5141,2019,41,9,47,4,0,0,0,0,0,0,0,0,0,0,0,0,564.2
6025,2047,43,9,47,4,0,0,0,0,0,0,0,0,0,0,0,2.9,9735.9
5031,2016,61,2,49,4,439.3,0.8,4.7,0,0.9,0.1,0,0,0.1,0,0,18.5,241738
5089,2012,62,2,47,4,1457.2,2.3,9.2,0,0.7,0.3,0.1,0,0.3,0,0,53.4,729719
6019,2013,51,1,42,2,16.6,0.6,0.1,0,0,0,0,0,0,0,0,6.4,16574.6
6083,2016,43,9,47,3,0,0,0,0,0,0,0,0,0,0,0,0,40.5
5023,2022,41,1,47,4,0.1,0,0,0,0,0,0,0,0,0,0,0,35.5
6081,2006,52,3,47,3,26.8,0.1,0.2,0,0,0,0,0,0,0,0,2.4,18287
6033,2017,43,2,41,3,0.4,0,0,0,0,0,0,0,0,0,0,0.4,360.4
6051,2037,43,1,47,5,0,0,0,0,0,0,0,0,0,0,0,0,0.2
5123,2020,52,9,42,5,0,0,0,0,0,0,0,0,0,0,0,0,145
6101,2057,54,1,42,2,18.1,0.1,0,0,0,0,0,0,0,0,0,41.9,19020.2
6089,2043,31,2,30,1,139.9,1.6,0.1,0,0,0,0,0,0,0,0,0,0
6011,2006,41,9,47,5,0,0,0,0,0,0,0,0,0,0,0,0,20.9
5065,2013,43,1,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6093,2013,41,1,46,2,1.9,0.1,0,0,0,0,0,0,0,0,0,1.2,1258.8
6029,2036,42,1,47,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0
6007,2022,21,9,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6109,2050,32,9,41,2,0,0,0,0,0,0,0,0,0,0,0,258,246810
6107,2036,42,2,42,5,38.7,0,0.1,0,0,0,0,0,0,0,0,2.1,24086.2
5043,2012,54,2,41,2,0.6,0,0,0,0,0,0,0,0,0,0,1.6,596.3
6077,2059,31,2,41,2,244.8,0.5,0.2,0,0,0,0,0,0,0,0,1207.6,1138000
5023,2017,54,2,42,4,0.7,0,0,0,0,0,0,0,0,0,0,2.2,716.8
5057,2055,31,5,30,1,3.2,0,0,0,0,0,0,0,0,0,0,0,0
6077,2051,62,9,46,5,0,0,0,0,0,0,0,0,0,0,0,7.3,91151.6
5023,2017,42,1,47,2,0.1,0,0,0,0,0,0,0,0,0,0,0,48.1
6053,2051,21,1,20,5,53132.8,328.7,1.2,0.4,0.2,0.1,3.5,3.7,0.1,1.4,0.6,29047.5,327531008
6015,2025,43,2,42,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0
5037,2023,41,2,42,3,2.5,0,0,0,0,0,0,0,0,0,0,0.1,1615.9
6049,2016,62,2,46,1,1.3,0,0,0,0,0,0,0,0,0,0,0,0
5045,2035,43,1,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6015,2031,53,9,47,4,0,0,0,0,0,0,0,0,0,0,0,0,0
6081,2013,31,2,30,1,313.5,73.6,2,0,0.1,0.1,0,0,0.1,0,0,0,0
6103,2003,54,2,47,3,17.2,0,0.2,0,0,0,0,0,0,0,0,11.7,11282.5
6057,2012,43,1,41,3,0.3,0,0,0,0,0,0,0,0,0,0,0.1,238.8
5057,2048,41,2,46,4,0,0,0,0,0,0,0,0,0,0,0,0,0
5087,2019,43,2,46,3,240,0.3,0.7,0,0.1,0,0,0,0,0,0,39.6,188286
6093,2023,61,9,46,4,0,0,0,0,0,0,0,0,0,0,0,0,56
6079,2019,52,1,42,1,274.1,14,1,0,0,0,0,0,0,0,0,0,0
5111,2018,42,9,48,5,0,0,0,0,0,0,0,0,0,0,0,0.4,6848.2
6083,2012,32,2,41,4,5181.8,16.8,25.5,0,1.4,2,0.1,0.1,1.8,0,0,2207.4,7347990
8001,2005,53,1,47,2,0.2,0,0,0,0,0,0,0,0,0,0,0,150.7
5039,2012,31,5,30,1,2.2,0,0,0,0,0,0,0,0,0,0,0,0
5099,2014,43,1,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5035,2019,43,2,42,4,6,0,0,0,0,0,0,0,0,0,0,2.4,5068.3
5023,2030,51,2,47,5,150.5,0.2,0.3,0,0.1,0,0,0,0,0,0,15.9,82390.3
5073,2011,53,2,42,4,6.3,0,0,0,0,0,0,0,0,0,0,0.6,6128.5
6081,2032,53,1,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6053,2048,61,9,47,5,0,0,0,0,0,0,0.3,0.1,0,0.1,0,227,3392380
6103,2046,53,1,42,5,0,0,0,0,0,0,0,0,0,0,0,0,0
6065,2026,31,1,30,4,769463.9,5197,295.3,5.5,34.1,5.8,8.1,15.4,5.1,2.2,2.3,720441,2019469952
6033,2005,32,1,41,2,1022.5,21,4.9,0,0.5,0.1,0,0,0.1,0,0,684.3,1791030
6103,2018,54,1,42,3,184.6,4.6,0.6,0,0,0,0,0,0,0,0,252.2,175228
6029,2026,51,1,46,2,0.8,0,0,0,0,0,0,0,0,0,0,0.4,406.8
6031,2002,21,2,20,3,372.2,34.1,3,0,0.1,0.1,0,0,0.1,0,0,719.9,1269910
6075,2002,43,1,46,1,31.6,4.2,0.1,0,0,0,0,0,0,0,0,0,0
6099,2023,41,2,42,5,172,0.3,0.6,0,0.1,0,0,0,0,0,0,38.7,105299
6109,2011,51,2,42,1,0.3,0,0,0,0,0,0,0,0,0,0,0,0
6025,2017,21,9,20,4,0,0,0,0,0,0,0,0,0,0,0,217.6,801453
6011,2018,41,1,42,5,23,0.3,0,0,0,0,0,0,0,0,0,4.5,13126.8
6113,2010,43,1,47,2,1.7,0.1,0,0,0,0,0,0,0,0,0,0.8,1461.5
5111,2018,51,1,46,4,0,0,0,0,0,0,0,0,0,0,0,0,24.2
6095,2049,53,2,47,2,0,0,0,0,0,0,0,0,0,0,0,0,0
5105,2013,31,1,41,1,109.3,26.4,1.4,0,0.1,0,0,0,0,0,0,0,0
6049,2011,51,2,46,4,20.4,0,0.2,0,0,0,0,0,0,0,0,1.9,12234.3
5035,2007,53,1,47,2,0.2,0,0,0,0,0,0,0,0,0,0,0,154.3
6101,2014,41,2,46,3,6.6,0,0,0,0,0,0,0,0,0,0,3.2,3972.3
6059,2047,43,1,46,2,344.6,6.6,0,0,0,0,0,0,0,0,0,169,301294
5125,2017,61,3,47,3,300.8,3.3,0.1,0,0,0,0,0,0,0,0,10.7,163571
5093,2019,42,1,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8003,2009,52,1,46,5,62.4,2.5,0.3,0,0,0,0,0,0,0,0,49.7,41213.2
5021,2012,61,3,47,1,3.7,0,0,0,0,0,0,0,0,0,0,0,0
6037,2050,42,9,42,5,0,0,0,0,0,0,0.1,0.3,0,0,0,721.3,15590300
6071,2029,61,1,46,4,0.9,0.1,0,0,0,0,0,0,0,0,0,1.3,563.2
6007,2013,54,2,47,3,45.8,0.1,0.3,0,0,0,0,0,0,0,0,74,29672.5
6083,2021,41,2,46,3,281.6,0.4,1.3,0,0.1,0,0,0,0,0,0,87.1,167110
6035,2033,42,9,46,5,0,0,0,0,0,0,0,0,0,0,0,0,648.9
6097,2043,21,2,20,2,6.9,0.1,0,0,0,0,0,0,0,0,0,29.4,20800.8
6015,2034,53,9,46,3,0,0,0,0,0,0,0,0,0,0,0,0,0
5073,2011,52,1,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6013,2026,62,9,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6051,2028,62,2,46,5,34.4,0,0,0,0,0,0,0,0,0,0,2.1,19510.1
6109,2048,43,1,46,5,70.5,0.5,0,0,0,0,0,0,0,0,0,10.4,47038.7
5045,2014,42,1,47,5,0.7,0,0,0,0,0,0,0,0,0,0,0,376.2
6083,2018,51,2,46,2,108.3,0.1,0.3,0,0,0,0,0,0,0,0,17,60119.5
6045,2004,42,1,42,3,10.5,0.1,0,0,0,0,0,0,0,0,0,0.3,9409
5107,2011,43,1,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8001,2030,51,3,47,2,66.1,1.4,0,0,0,0,0,0,0,0,0,17.8,38723.7
5139,2030,54,1,42,1,1.6,0.8,0,0,0,0,0,0,0,0,0,0,0
6019,2045,53,9,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6023,2024,43,3,47,4,6,0.1,0,0,0,0,0,0,0,0,0,1.2,3984.9
5139,2018,42,2,42,2,8.2,0,0,0,0,0,0,0,0,0,0,1.9,5329.2
5095,2018,51,2,46,1,1.3,0,0,0,0,0,0,0,0,0,0,0,0
5037,2016,54,2,42,2,0.1,0,0,0,0,0,0,0,0,0,0,0.4,128.1
6011,2048,52,2,42,5,228,0.3,0.1,0,0,0,0,0,0,0,0,97.8,328333
6079,2012,61,2,46,5,4077.3,7.2,22.1,0,1.5,1,0.2,0,0.9,0,0,130.5,2083410
5039,2012,21,2,20,1,4.6,0.7,0,0,0,0,0,0,0,0,0,0,0
5021,2060,41,2,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6007,2030,61,2,49,3,150.6,0.5,1.7,0,0.3,0.1,0,0,0.1,0,0,13,82982.9
6105,2023,42,9,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6107,2053,41,2,47,4,711,0.7,0.5,0,0.1,0,0.1,0,0,0,0,365.5,494136
6031,2059,43,2,46,4,141.1,0.1,0.1,0,0,0,0,0,0,0,0,52,137522
5039,2010,61,2,46,4,424.2,0.7,2.9,0,0.2,0.1,0,0,0.1,0,0,8.5,238298
6007,2024,52,9,42,3,0,0,0,0,0,0,0,0,0,0,0,0.3,2385.7
6011,2023,52,9,46,4,0,0,0,0,0,0,0,0,0,0,0,0,224.7
5113,2018,43,1,46,1,0.9,0.1,0,0,0,0,0,0,0,0,0,0,0
5049,2025,52,2,41,3,349.8,0.3,0.3,0,0,0,0,0,0,0,0,247.1,482091
6007,2022,51,3,47,2,26.9,0.4,0,0,0,0,0,0,0,0,0,3.9,15800.8
6115,2016,41,9,47,3,0,0,0,0,0,0,0,0,0,0,0,0.1,307.8
5031,2026,53,3,47,4,10.3,0.2,0,0,0,0,0,0,0,0,0,0.6,7136.9
6013,2024,61,9,46,4,0,0,0,0,0,0,0,0,0,0,0,0,670
5143,2012,42,1,42,4,68.7,0.9,0,0,0,0,0,0,0,0,0,3.6,46810
6055,2017,62,2,46,1,9.2,0,0.1,0,0,0,0,0,0,0,0,0,0
6015,2058,42,9,42,2,0,0,0,0,0,0,0,0,0,0,0,0.8,5104.1
5123,2020,21,2,20,1,17.6,0.6,0,0,0,0,0,0,0,0,0,0,0
5077,2011,51,1,41,3,0.1,0,0,0,0,0,0,0,0,0,0,0,57.5
6089,2028,52,2,46,2,475.8,0.3,0.4,0,0.1,0,0,0,0,0,0,293.9,461894
6111,2018,61,1,46,3,3.3,0.3,0,0,0,0,0,0,0,0,0,5.9,2087.6
6011,2018,53,1,42,5,19.8,0.1,0,0,0,0,0,0,0,0,0,6.2,17534.1
5031,2013,21,9,20,2,0,0,0,0,0,0,0,0,0,0,0,22,26857.9
5053,2012,41,3,47,1,1.7,0,0,0,0,0,0,0,0,0,0,0,0
6041,2042,32,9,41,5,0,0,0,0,0,0,0,0.1,0,0,0,706.6,3522170
6089,2044,42,9,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6107,2048,53,1,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6053,2011,52,1,41,3,2526.6,34.8,5.5,0,0.3,0.1,0,0,0.1,0,0,729.7,2966090
5045,2040,52,9,46,4,0,0,0,0,0,0,0,0,0,0,0,92,390616
6053,2027,21,9,20,3,0,0,0,0,0,0,0,0.2,0,0,0,6271,27046000
6035,2029,43,2,42,3,1.3,0,0,0,0,0,0,0,0,0,0,0.3,1086.3
6077,2048,53,3,47,2,0,0,0,0,0,0,0,0,0,0,0,0,0
6005,2018,32,2,30,3,17.7,0.5,0.1,0,0,0,0,0,0,0,0,7,36670.6
5057,2018,52,9,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5041,2059,32,2,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6065,2044,41,9,42,4,0,0,0,0,0,0,0,0,0,0,0,443.2,741148
6091,2018,53,9,47,5,0,0,0,0,0,0,0,0,0,0,0,0,0
5055,2016,53,2,47,3,188.8,0.3,0.8,0,0.1,0,0,0,0,0,0,34.1,137549
6011,2037,43,2,47,1,1.3,0,0,0,0,0,0,0,0,0,0,0,0
6023,2029,42,3,48,2,30.1,0.6,0,0,0,0,0,0,0,0,0,3,19056.3
5039,2005,21,1,20,4,2582.9,64.8,10.4,0,0.7,0.1,0.1,0.1,0.1,0,0,3197.7,6826620
6095,2033,51,9,46,4,0,0,0,0,0,0,0,0,0,0,0,1.5,11607
5141,2015,61,2,49,2,110.9,0.2,1.2,0,0.2,0,0,0,0,0,0,3.2,60507.9
6093,2033,52,1,46,3,65.8,1,0,0,0,0,0,0,0,0,0,17.3,55387.2
6003,2060,11,1,10,1,1.1,0.1,0,0,0,0,0,0,0,0,0,0,0
5049,2000,51,2,47,3,81.9,0.2,1.4,0,0,0.1,0,0,0.1,0,0,7.8,46912.7
6001,2053,21,9,20,4,0,0,0,0,0,0,0.6,11.5,0,0.4,1.7,205520,1496230016
6099,2013,54,1,42,5,492.7,17.3,2.1,0,0.1,0.1,0,0,0.1,0,0,878,429133
6051,2017,52,2,47,5,340.7,0.6,1.6,0,0.2,0.1,0.1,0,0.1,0,0,30.9,168630
6037,2013,42,1,47,2,10.9,0.1,0,0,0,0,0,0,0,0,0,1.3,7434.5
6115,2019,62,2,49,4,63.6,0.2,0.7,0,0.1,0,0,0,0,0,0,2.2,34440.3
6047,2013,54,1,47,3,0.9,0.1,0,0,0,0,0,0,0,0,0,1.4,594
5105,2013,53,9,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5103,2014,61,3,47,3,47.6,0.4,0,0,0,0,0,0,0,0,0,0.5,25868.9
6093,2011,32,5,30,2,9,0,0,0,0,0,0,0,0,0,0,7.3,19591
6019,2046,43,2,46,3,2177.1,1.2,1.4,0,0.3,0,0.1,0,0,0,0,573.3,1953700
5143,2016,54,1,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6047,2059,62,9,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6107,2051,42,2,48,4,1139.7,1,0.7,0,0.1,0,0,0,0,0,0,74.6,785653
5039,2051,52,2,42,4,37.9,0,0,0,0,0,0,0,0,0,0,27.4,57811.5
5099,2014,31,5,30,3,22.5,0.1,0,0,0,0,0,0,0,0,0,7.8,50475.7
6095,2014,43,1,46,4,35.4,2,0.2,0,0,0,0,0,0,0,0,38.6,31674.2
6067,2049,52,1,47,3,0,0,0,0,0,0,0,0,0,0,0,0.1,6.4
6107,2054,32,9,30,2,0,0,0,0,0,0,0,0,0,0,0,5263.8,5068790
5041,2012,51,2,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5055,2019,51,1,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5051,2048,51,9,46,3,0,0,0,0,0,0,0,0,0,0,0,1.3,12946.5
6055,2048,51,9,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6027,2012,54,2,46,3,18,0,0.1,0,0,0,0,0,0,0,0,19.8,14748.9
6109,2050,52,2,47,5,237.7,0.4,0.3,0,0,0,0.1,0,0,0,0,48.9,141156
6097,2016,53,2,47,5,589.2,1,2.8,0,0.3,0.1,0.1,0,0.1,0,0,419,327843
6071,2028,42,1,46,4,1.8,0,0,0,0,0,0,0,0,0,0,0.1,1140.8
6063,2010,42,2,42,2,2.8,0,0,0,0,0,0,0,0,0,0,0.2,1995.6
6101,2043,42,1,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0
5033,2043,41,9,46,3,0,0,0,0,0,0,0,0,0,0,0,0,210.2
5113,2013,41,3,47,5,11.7,0.1,0.1,0,0,0,0,0,0,0,0,0.2,4834.5
6065,2059,32,1,41,4,2647.2,4.7,0.1,0,0,0,0.1,0.1,0,0,0,3017,8327690
6107,2023,52,9,47,2,0,0,0,0,0,0,0,0,0,0,0,0,79.7
5043,2017,51,2,47,3,36.5,0.1,0.2,0,0,0,0,0,0,0,0,2.7,20310
6095,2057,32,1,41,3,671.6,1.2,0,0,0,0,0,0,0,0,0,887.1,1942300
6081,2032,43,9,46,2,0,0,0,0,0,0,0,0,0,0,0,23.7,68073.2
6091,2018,51,3,47,3,0.6,0,0,0,0,0,0,0,0,0,0,0,343.7
5051,2018,42,2,42,1,3.6,0,0,0,0,0,0,0,0,0,0,0,0
6067,2059,51,1,46,4,0,0,0,0,0,0,0,0,0,0,0,0,1.1
6033,2032,42,2,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0
6085,2058,52,9,46,2,0,0,0,0,0,0,0,0,0,0,0,846.5,1808660
5103,2012,43,1,46,4,3.8,0.2,0,0,0,0,0,0,0,0,0,1.7,3432.1
6045,2001,43,3,47,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0
5113,2018,51,9,47,2,0,0,0,0,0,0,0,0,0,0,0,0,1.2
5143,2013,62,2,47,3,30857.9,48,173.5,0.1,13.4,6.8,1.5,0.5,6.2,0.3,0.1,964.1,15234100
6059,2038,53,2,41,3,0,0,0,0,0,0,0,0,0,0,0,0,0
5141,2013,32,2,30,3,18.5,0.8,0.1,0,0,0,0,0,0,0,0,13.5,33326.2
8003,2054,53,2,41,2,58.4,0.1,0,0,0,0,0,0,0,0,0,39.3,87816.1
6077,2010,54,2,47,1,3.7,0.2,0,0,0,0,0,0,0,0,0,0,0
6023,2032,42,9,48,2,0,0,0,0,0,0,0,0,0,0,0,1.7,12346.7
5059,2013,53,2,42,5,782.1,1.6,2.9,0,0.3,0.2,0,0,0.2,0,0,70.4,684507
6087,2025,32,2,41,5,652.9,1.2,1.2,0,0.1,0.1,0,0,0.1,0,0,201,1012960
5031,2033,43,1,42,5,30.4,0.2,0,0,0,0,0,0,0,0,0,1.5,21677.1
5037,2021,41,1,42,3,9.9,0.2,0,0,0,0,0,0,0,0,0,0.4,5860
6055,2056,61,2,47,1,510.5,1.5,2.8,0,0.5,0,0,0,0,0,0,0,0
6043,2017,41,1,46,3,0.6,0,0,0,0,0,0,0,0,0,0,0.1,385.7
5115,2011,61,3,47,3,34.9,0.2,0,0,0,0,0,0,0,0,0,0.4,19228.1
5095,2013,61,2,47,5,8884.5,16.4,50.3,0,4,2.4,1,0.2,2.2,0.2,0,295,4002640
5129,2020,54,1,41,4,1.2,0,0,0,0,0,0,0,0,0,0,4.7,1120.8
6093,2039,61,3,47,2,65.2,1.4,0,0,0,0,0,0,0,0,0,6.2,44977.6
5067,2018,41,2,42,5,5.7,0,0,0,0,0,0,0,0,0,0,0.3,3479.2
5061,2016,51,1,42,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0
5105,2019,62,2,49,4,46.9,0.1,0.5,0,0.1,0,0,0,0,0,0,1,25375.3
8001,2030,54,2,46,2,46.9,0.1,0.2,0,0,0,0,0,0,0,0,238.2,40965.7
6115,2018,53,9,47,2,0,0,0,0,0,0,0,0,0,0,0,0,0.1
5101,2017,32,2,41,5,46.7,0.1,0.2,0,0,0,0,0,0,0,0,15.1,55610.6
6071,2017,31,1,41,4,28698.9,449.8,81.9,0.2,10.1,1.3,0.6,0.5,1.2,0.1,0.1,20412,47495300
5137,2019,32,5,30,3,0.7,0,0,0,0,0,0,0,0,0,0,0.8,1804.9
6009,2040,52,3,47,3,10.2,0.2,0,0,0,0,0,0,0,0,0,2.6,6663.5
5041,2001,53,2,47,4,13.3,0,0.2,0,0,0,0,0,0,0,0,1.1,10275.7
5045,2019,41,3,47,5,76.7,0.8,0.2,0,0,0,0,0,0,0,0,2.9,32064.2
6047,2055,53,1,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6003,2039,21,5,20,3,0.3,0,0,0,0,0,0,0,0,0,0,0.3,1374.4
6061,2051,43,1,42,2,17.7,0.2,0,0,0,0,0,0,0,0,0,10.7,16773.9
5125,2020,42,2,46,5,169.5,0.1,0.3,0,0.1,0,0,0,0,0,0,3.9,90210.7
6071,2011,53,1,41,3,2191.9,33.9,6.1,0,0.4,0.1,0,0,0.1,0,0,156.6,2690260
6103,2046,32,9,41,2,0,0,0,0,0,0,0,0,0,0,0,413.8,415542
5035,2022,31,2,30,5,420,8.3,0.7,0,0,0,0,0,0,0,0,133.7,898391
5045,2014,41,9,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6005,2031,42,2,46,1,1.2,0,0,0,0,0,0,0,0,0,0,0,0
5103,2016,42,2,42,3,13.2,0,0,0,0,0,0,0,0,0,0,1.5,8654.9
5021,2014,32,2,30,1,1.6,0.6,0,0,0,0,0,0,0,0,0,0,0
5125,2018,43,2,42,2,5.1,0,0,0,0,0,0,0,0,0,0,5.1,4228.5
5023,2029,53,2,41,1,31.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0
6021,2017,54,1,42,3,61.1,1.6,0.2,0,0,0,0,0,0,0,0,86.5,58303.1
6095,2023,43,2,41,3,0.5,0,0,0,0,0,0,0,0,0,0,0.2,487.8
6011,2005,42,1,46,4,4.1,0.3,0,0,0,0,0,0,0,0,0,0.2,2930.4
6095,2017,43,9,47,5,0,0,0,0,0,0,0,0,0,0,0,0,57.7
6107,2024,52,2,41,2,3333,2.8,2.7,0,0.3,0.1,0,0,0.1,0,0,1745.5,4143860
5057,2029,32,9,30,3,0,0,0,0,0,0,0,0,0,0,0,41.5,200304
6115,2048,43,3,47,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0
6097,2018,42,1,46,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0
5075,2012,52,1,46,5,41.2,1.4,0.1,0,0,0,0,0,0,0,0,33.8,26801.1
6049,2016,32,2,30,2,9.6,0.4,0.1,0,0,0,0,0,0,0,0,7.9,19004.9
6047,2019,54,1,42,3,219.9,5.2,0.6,0,0,0,0,0,0,0,0,340.3,209190
5059,2006,32,2,30,2,51.8,2.7,0.4,0,0,0,0,0,0,0,0,31.1,95648
6013,2034,41,1,47,5,1.4,0,0,0,0,0,0,0,0,0,0,0.4,705.7
5021,2037,52,9,41,3,0,0,0,0,0,0,0,0,0,0,0,27.3,107144
5071,2016,42,2,48,3,152.9,0.2,0.4,0,0.1,0,0,0,0,0,0,18.4,87869.1
8025,2017,52,1,46,2,1.9,0,0,0,0,0,0,0,0,0,0,3.3,1730.3
8011,2025,41,9,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8075,2041,42,9,42,2,0,0,0,0,0,0,0,0,0,0,0,0.1,958
12045,2051,54,2,42,5,5.4,0,0,0,0,0,0,0,0,0,0,5.8,7441.7
12067,2013,61,1,46,5,0.7,0.1,0,0,0,0,0,0,0,0,0,0.4,419.3
8047,2055,41,2,42,5,0,0,0,0,0,0,0,0,0,0,0,0,18.1
12019,2011,41,2,42,2,4.5,0,0,0,0,0,0,0,0,0,0,0.2,3334.5
8049,2054,61,9,47,3,0,0,0,0,0,0,0,0,0,0,0,46.4,1479940
8015,2035,53,1,42,2,7.7,0,0,0,0,0,0,0,0,0,0,4.9,9180.1
8051,2029,62,2,49,1,4.4,0,0.1,0,0,0,0,0,0,0,0,0,0
8099,2018,32,1,41,1,85.2,14.1,0.7,0,0,0,0,0,0,0,0,0,0
8027,2006,41,9,47,5,0,0,0,0,0,0,0,0,0,0,0,0,1.8
8063,2028,51,2,46,3,0,0,0,0,0,0,0,0,0,0,0,0,0
8041,2017,53,1,42,1,278.6,3.6,0.2,0,0,0,0,0,0,0,0,0,0
8091,2037,52,3,47,3,3.5,0.1,0,0,0,0,0,0,0,0,0,1.3,2214.4
12083,2018,42,3,48,1,59.5,0.4,0.1,0,0,0,0,0,0,0,0,0,0
8019,2055,54,9,41,3,0,0,0,0,0,0,0,0,0,0,0,18.6,23028.3
12047,2013,42,9,46,3,0,0,0,0,0,0,0,0,0,0,0,0,0.6
8014,2012,62,2,46,5,22.6,0.1,0.3,0,0,0,0,0,0,0,0,2,11330.3
12011,2015,32,1,41,2,8253.5,186.1,19.8,0.1,2.5,0.3,0.1,0.1,0.2,0,0,14012.1,12875700
8023,2033,43,1,42,4,4,0.1,0,0,0,0,0,0,0,0,0,0.6,3538.3
12001,2001,42,2,42,2,5.4,0,0.1,0,0,0,0,0,0,0,0,0.3,4662
12037,2013,61,2,49,5,41.8,0.1,0.4,0,0.1,0,0,0,0,0,0,0.4,19291.6
12081,2058,52,9,47,4,0,0,0,0,0,0,0,0,0,0,0,194.7,973057
8081,2012,42,1,47,5,0.1,0,0,0,0,0,0,0,0,0,0,0,28.5
12075,2017,51,1,46,3,0.2,0,0,0,0,0,0,0,0,0,0,0.4,131.1
12003,2045,53,1,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9001,2019,61,3,47,4,154.1,2.1,0.1,0,0,0,0,0,0,0,0,7.4,84366.7
8013,2032,62,2,47,5,9356.5,12.3,14.7,0,2.6,0.1,1.5,0.2,0.1,0.5,0,303.9,5008400
8027,2027,54,1,47,3,0,0,0,0,0,0,0,0,0,0,0,0,4.1
8017,2031,62,9,47,4,0,0,0,0,0,0,0,0,0,0,0,1,13328
10005,2028,43,2,47,3,81.1,0.1,0.2,0,0,0,0,0,0,0,0,8.3,64077.8
12049,2053,42,9,42,2,0,0,0,0,0,0,0,0,0,0,0,0.5,1777.7
10005,2019,11,1,10,4,1409.1,49.3,2.8,0,0.1,0.1,0,0,0.1,0,0,9946.7,3139260
12083,2031,61,3,47,4,321.2,6.1,0.1,0,0,0,0,0,0,0,0,7.1,195208
8037,2010,31,5,30,3,53.1,0.3,0,0,0,0,0,0,0,0,0,25.9,105502
10003,2039,61,2,46,2,833.4,0.4,0.3,0,0,0,0,0,0,0,0,59.8,549094
8021,2028,43,9,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8071,2053,52,9,42,2,0,0,0,0,0,0,0,0,0,0,0,243.6,212819
